title,description,url
WKEXP 804 - Arts Work Experience IV,Faculty of Arts,https://apps.ualberta.ca/catalogue/course/wkexp/804
WKEXP 804 - Arts Work Experience IV,Faculty of Arts,https://apps.ualberta.ca/catalogue/course/wkexp/804
WKEXP 811 - Arts Graduate Work Experience I,Faculty of Arts,https://apps.ualberta.ca/catalogue/course/wkexp/811
WKEXP 811 - Arts Graduate Work Experience I,Faculty of Arts,https://apps.ualberta.ca/catalogue/course/wkexp/811
WKEXP 812 - Arts Graduate Work Experience II,Faculty of Arts,https://apps.ualberta.ca/catalogue/course/wkexp/812
WKEXP 812 - Arts Graduate Work Experience II,Faculty of Arts,https://apps.ualberta.ca/catalogue/course/wkexp/812
WKEXP 813 - Arts Graduate Work Experience III,Faculty of Arts,https://apps.ualberta.ca/catalogue/course/wkexp/813
WKEXP 813 - Arts Graduate Work Experience III,Faculty of Arts,https://apps.ualberta.ca/catalogue/course/wkexp/813
WKEXP 901 - Engineering Work Experience I,Faculty of Engineering,https://apps.ualberta.ca/catalogue/course/wkexp/901
WKEXP 901 - Engineering Work Experience I,Faculty of Engineering,https://apps.ualberta.ca/catalogue/course/wkexp/901
WKEXP 902 - Engineering Work Experience II,Faculty of Engineering,https://apps.ualberta.ca/catalogue/course/wkexp/902
WKEXP 902 - Engineering Work Experience II,Faculty of Engineering,https://apps.ualberta.ca/catalogue/course/wkexp/902
WKEXP 903 - Engineering Work Experience III,Faculty of Engineering,https://apps.ualberta.ca/catalogue/course/wkexp/903
WKEXP 903 - Engineering Work Experience III,Faculty of Engineering,https://apps.ualberta.ca/catalogue/course/wkexp/903
WKEXP 904 - Engineering Work Experience IV,Faculty of Engineering,https://apps.ualberta.ca/catalogue/course/wkexp/904
WKEXP 904 - Engineering Work Experience IV,Faculty of Engineering,https://apps.ualberta.ca/catalogue/course/wkexp/904
WKEXP 905 - Engineering Work Experience V,Faculty of Engineering,https://apps.ualberta.ca/catalogue/course/wkexp/905
WKEXP 905 - Engineering Work Experience V,Faculty of Engineering,https://apps.ualberta.ca/catalogue/course/wkexp/905
WKEXP 906 - Engineering Work Experience VI,Faculty of Engineering,https://apps.ualberta.ca/catalogue/course/wkexp/906
WKEXP 906 - Engineering Work Experience VI,Faculty of Engineering,https://apps.ualberta.ca/catalogue/course/wkexp/906
WKEXP 906A - Engineering Work Experience VI,Faculty of Engineering,https://apps.ualberta.ca/catalogue/course/wkexp/906a
WKEXP 906B - Engineering Work Experience VI,Faculty of Engineering,https://apps.ualberta.ca/catalogue/course/wkexp/906b
WKEXP 911 - Business Work Experience I,Faculty of Business,https://apps.ualberta.ca/catalogue/course/wkexp/911
WKEXP 911 - Business Work Experience I,Faculty of Business,https://apps.ualberta.ca/catalogue/course/wkexp/911
WKEXP 911A - Business Work Experience I,Faculty of Business,https://apps.ualberta.ca/catalogue/course/wkexp/911a
WKEXP 911A - Business Work Experience I,Faculty of Business,https://apps.ualberta.ca/catalogue/course/wkexp/911a
WKEXP 911B - Business Work Experience I,Faculty of Business,https://apps.ualberta.ca/catalogue/course/wkexp/911b
WKEXP 911B - Business Work Experience I,Faculty of Business,https://apps.ualberta.ca/catalogue/course/wkexp/911b
WKEXP 912 - Business Work Experience II,Faculty of Business,https://apps.ualberta.ca/catalogue/course/wkexp/912
WKEXP 912 - Business Work Experience II,Faculty of Business,https://apps.ualberta.ca/catalogue/course/wkexp/912
WKEXP 912A - Business Work Experience II,Faculty of Business,https://apps.ualberta.ca/catalogue/course/wkexp/912a
WKEXP 912A - Business Work Experience II,Faculty of Business,https://apps.ualberta.ca/catalogue/course/wkexp/912a
WKEXP 912B - Business Work Experience II,Faculty of Business,https://apps.ualberta.ca/catalogue/course/wkexp/912b
WKEXP 912B - Business Work Experience II,Faculty of Business,https://apps.ualberta.ca/catalogue/course/wkexp/912b
WKEXP 913 - Business Work Experience III,Faculty of Business,https://apps.ualberta.ca/catalogue/course/wkexp/913
WKEXP 913 - Business Work Experience III,Faculty of Business,https://apps.ualberta.ca/catalogue/course/wkexp/913
WKEXP 913A - Business Work Experience III,Faculty of Business,https://apps.ualberta.ca/catalogue/course/wkexp/913a
WKEXP 913A - Business Work Experience III,Faculty of Business,https://apps.ualberta.ca/catalogue/course/wkexp/913a
WKEXP 913B - Business Work Experience III,Faculty of Business,https://apps.ualberta.ca/catalogue/course/wkexp/913b
WKEXP 913B - Business Work Experience III,Faculty of Business,https://apps.ualberta.ca/catalogue/course/wkexp/913b
WKEXP 914 - Business Work Experience IV,Faculty of Business,https://apps.ualberta.ca/catalogue/course/wkexp/914
WKEXP 914 - Business Work Experience IV,Faculty of Business,https://apps.ualberta.ca/catalogue/course/wkexp/914
WKEXP 914A - Business Work Experience IV,Faculty of Business,https://apps.ualberta.ca/catalogue/course/wkexp/914a
WKEXP 914A - Business Work Experience IV,Faculty of Business,https://apps.ualberta.ca/catalogue/course/wkexp/914a
WKEXP 914B - Business Work Experience IV,Faculty of Business,https://apps.ualberta.ca/catalogue/course/wkexp/914b
WKEXP 914B - Business Work Experience IV,Faculty of Business,https://apps.ualberta.ca/catalogue/course/wkexp/914b
WKEXP 931 - Psychology Work Experience I,Faculty of Science,https://apps.ualberta.ca/catalogue/course/wkexp/931
WKEXP 932 - Psychology Work Experience II,Faculty of Science,https://apps.ualberta.ca/catalogue/course/wkexp/932
WKEXP 933 - Psychology Work Experience III,Faculty of Science,https://apps.ualberta.ca/catalogue/course/wkexp/933
WKEXP 934 - Psychology Work Experience IV,Faculty of Science,https://apps.ualberta.ca/catalogue/course/wkexp/934
WKEXP 955 - Science Work Experience I,Faculty of Science,https://apps.ualberta.ca/catalogue/course/wkexp/955
WKEXP 955 - Science Work Experience I,Faculty of Science,https://apps.ualberta.ca/catalogue/course/wkexp/955
WKEXP 955A - Science Work Experience I,Faculty of Science,https://apps.ualberta.ca/catalogue/course/wkexp/955a
WKEXP 955A - Science Work Experience I,Faculty of Science,https://apps.ualberta.ca/catalogue/course/wkexp/955a
WKEXP 955B - Science Work Experience I,Faculty of Science,https://apps.ualberta.ca/catalogue/course/wkexp/955b
WKEXP 955B - Science Work Experience I,Faculty of Science,https://apps.ualberta.ca/catalogue/course/wkexp/955b
WKEXP 956 - Science Work Experience II,Faculty of Science,https://apps.ualberta.ca/catalogue/course/wkexp/956
WKEXP 956 - Science Work Experience II,Faculty of Science,https://apps.ualberta.ca/catalogue/course/wkexp/956
WKEXP 956A - Science Work Experience II,Faculty of Science,https://apps.ualberta.ca/catalogue/course/wkexp/956a
WKEXP 956A - Science Work Experience II,Faculty of Science,https://apps.ualberta.ca/catalogue/course/wkexp/956a
WKEXP 956B - Science Work Experience II,Faculty of Science,https://apps.ualberta.ca/catalogue/course/wkexp/956b
WKEXP 956B - Science Work Experience II,Faculty of Science,https://apps.ualberta.ca/catalogue/course/wkexp/956b
WKEXP 957 - Science Work Experience III,Faculty of Science,https://apps.ualberta.ca/catalogue/course/wkexp/957
WKEXP 957 - Science Work Experience III,Faculty of Science,https://apps.ualberta.ca/catalogue/course/wkexp/957
WKEXP 957A - Science Work Experience III,Faculty of Science,https://apps.ualberta.ca/catalogue/course/wkexp/957a
WKEXP 957A - Science Work Experience III,Faculty of Science,https://apps.ualberta.ca/catalogue/course/wkexp/957a
WKEXP 957B - Science Work Experience III,Faculty of Science,https://apps.ualberta.ca/catalogue/course/wkexp/957b
WKEXP 957B - Science Work Experience III,Faculty of Science,https://apps.ualberta.ca/catalogue/course/wkexp/957b
WKEXP 958 - Science Work Experience IV,Faculty of Science,https://apps.ualberta.ca/catalogue/course/wkexp/958
WKEXP 958 - Science Work Experience IV,Faculty of Science,https://apps.ualberta.ca/catalogue/course/wkexp/958
WKEXP 958A - Science Work Experience IV,Faculty of Science,https://apps.ualberta.ca/catalogue/course/wkexp/958a
WKEXP 958A - Science Work Experience IV,Faculty of Science,https://apps.ualberta.ca/catalogue/course/wkexp/958a
WKEXP 958B - Science Work Experience IV,Faculty of Science,https://apps.ualberta.ca/catalogue/course/wkexp/958b
WKEXP 958B - Science Work Experience IV,Faculty of Science,https://apps.ualberta.ca/catalogue/course/wkexp/958b
"WKEXP 981A - Agricultural, Life and Environmental Sciences Work Experience I","Faculty of Agricultural, Life and Environmental Sciences",https://apps.ualberta.ca/catalogue/course/wkexp/981a
"WKEXP 981B - Agricultural, Life and Environmental Sciences Work Experience I","Faculty of Agricultural, Life and Environmental Sciences",https://apps.ualberta.ca/catalogue/course/wkexp/981b
"WKEXP 982 - Agricultural, Life and Environmental Sciences Work Experience II","Faculty of Agricultural, Life and Environmental Sciences",https://apps.ualberta.ca/catalogue/course/wkexp/982
"WKEXP 983 - Agricultural, Life and Environmental Sciences Work Experience III","Faculty of Agricultural, Life and Environmental Sciences",https://apps.ualberta.ca/catalogue/course/wkexp/983
"WKEXP 983 - Agricultural, Life and Environmental Sciences Work Experience III","Faculty of Agricultural, Life and Environmental Sciences",https://apps.ualberta.ca/catalogue/course/wkexp/983
"WKEXP 984 - Agricultural, Life and Environmental Sciences Work Experience IV","Faculty of Agricultural, Life and Environmental Sciences",https://apps.ualberta.ca/catalogue/course/wkexp/984
"WKEXP 984 - Agricultural, Life and Environmental Sciences Work Experience IV","Faculty of Agricultural, Life and Environmental Sciences",https://apps.ualberta.ca/catalogue/course/wkexp/984
"WKEXP 984A - Agricultural, Life and Environmental Sciences Work Experience IV","Faculty of Agricultural, Life and Environmental Sciences",https://apps.ualberta.ca/catalogue/course/wkexp/984a
"WKEXP 984B - Agricultural, Life and Environmental Sciences Work Experience IV","Faculty of Agricultural, Life and Environmental Sciences",https://apps.ualberta.ca/catalogue/course/wkexp/984b
"WKEXP 985 - Agricultural, Life and Environmental Sciences Work Experience V","Faculty of Agricultural, Life and Environmental Sciences",https://apps.ualberta.ca/catalogue/course/wkexp/985
"WKEXP 985 - Agricultural, Life and Environmental Sciences Work Experience V","Faculty of Agricultural, Life and Environmental Sciences",https://apps.ualberta.ca/catalogue/course/wkexp/985
"WKEXP 985A - Agricultural, Life and Environmental Sciences Work Experience V","Faculty of Agricultural, Life and Environmental Sciences",https://apps.ualberta.ca/catalogue/course/wkexp/985a
"WKEXP 985B - Agricultural, Life and Environmental Sciences Work Experience V","Faculty of Agricultural, Life and Environmental Sciences",https://apps.ualberta.ca/catalogue/course/wkexp/985b
WKEXP 986 - Food Science and Technology Work Experience,"Faculty of Agricultural, Life and Environmental Sciences",https://apps.ualberta.ca/catalogue/course/wkexp/986
WKEXP 986 - Food Science and Technology Work Experience,"Faculty of Agricultural, Life and Environmental Sciences",https://apps.ualberta.ca/catalogue/course/wkexp/986
WKEXP 986A - Food Science and Technology Work Experience,"Faculty of Agricultural, Life and Environmental Sciences",https://apps.ualberta.ca/catalogue/course/wkexp/986a
WKEXP 986B - Food Science and Technology Work Experience,"Faculty of Agricultural, Life and Environmental Sciences",https://apps.ualberta.ca/catalogue/course/wkexp/986b
WKEXP 987 - ALES Work Experience,"Faculty of Agricultural, Life and Environmental Sciences",https://apps.ualberta.ca/catalogue/course/wkexp/987
WKEXP 988 - Work Experience in Agriculture,"Faculty of Agricultural, Life and Environmental Sciences",https://apps.ualberta.ca/catalogue/course/wkexp/988
WKEXP 988 - Work Experience in Agriculture,"Faculty of Agricultural, Life and Environmental Sciences",https://apps.ualberta.ca/catalogue/course/wkexp/988
WKEXP 989 - Graduate Work Experience,"Faculty of Agricultural, Life and Environmental Sciences",https://apps.ualberta.ca/catalogue/course/wkexp/989
WKEXP 989 - Graduate Work Experience,"Faculty of Agricultural, Life and Environmental Sciences",https://apps.ualberta.ca/catalogue/course/wkexp/989
WKEXP 989A - Graduate Work Experience,"Faculty of Agricultural, Life and Environmental Sciences",https://apps.ualberta.ca/catalogue/course/wkexp/989a
WKEXP 989B - Graduate Work Experience,"Faculty of Agricultural, Life and Environmental Sciences",https://apps.ualberta.ca/catalogue/course/wkexp/989b
ZOOL 224 - Vertebrate Diversity,Faculty of Science,https://apps.ualberta.ca/catalogue/course/zool/224
ZOOL 241 - Animal Physiology I: Homeostasis,Faculty of Science,https://apps.ualberta.ca/catalogue/course/zool/241
ZOOL 242 - Animal Physiology II: Intercellular Communication,Faculty of Science,https://apps.ualberta.ca/catalogue/course/zool/242
ZOOL 242 - Animal Physiology II: Intercellular Communication,Faculty of Science,https://apps.ualberta.ca/catalogue/course/zool/242
ZOOL 250 - Survey of the Invertebrates,Faculty of Science,https://apps.ualberta.ca/catalogue/course/zool/250
ZOOL 250 - Survey of the Invertebrates,Faculty of Science,https://apps.ualberta.ca/catalogue/course/zool/250
ZOOL 303 - Animal Developmental Biology,Faculty of Science,https://apps.ualberta.ca/catalogue/course/zool/303
ZOOL 325 - Comparative Anatomy of the Vertebrates,Faculty of Science,https://apps.ualberta.ca/catalogue/course/zool/325
ZOOL 325 - Comparative Anatomy of the Vertebrates,Faculty of Science,https://apps.ualberta.ca/catalogue/course/zool/325
ZOOL 340 - Comparative Environmental Physiology,Faculty of Science,https://apps.ualberta.ca/catalogue/course/zool/340
ZOOL 340 - Comparative Environmental Physiology,Faculty of Science,https://apps.ualberta.ca/catalogue/course/zool/340
ZOOL 342 - Neurobiology,Faculty of Science,https://apps.ualberta.ca/catalogue/course/zool/342
ZOOL 342 - Neurobiology,Faculty of Science,https://apps.ualberta.ca/catalogue/course/zool/342
ZOOL 343 - Comparative Endocrinology,Faculty of Science,https://apps.ualberta.ca/catalogue/course/zool/343
ZOOL 344 - Laboratory Exercises in Animal Physiology,Faculty of Science,https://apps.ualberta.ca/catalogue/course/zool/344
ZOOL 350 - Biology and Evolution of Invertebrates,Faculty of Science,https://apps.ualberta.ca/catalogue/course/zool/350
ZOOL 351 - Freshwater Invertebrate Diversity,Faculty of Science,https://apps.ualberta.ca/catalogue/course/zool/351
ZOOL 352 - Principles of Parasitism,Faculty of Science,https://apps.ualberta.ca/catalogue/course/zool/352
ZOOL 354 - Wildlife Disease,Faculty of Science,https://apps.ualberta.ca/catalogue/course/zool/354
ZOOL 370 - Ethological Mechanisms,Faculty of Science,https://apps.ualberta.ca/catalogue/course/zool/370
ZOOL 370 - Ethological Mechanisms,Faculty of Science,https://apps.ualberta.ca/catalogue/course/zool/370
ZOOL 371 - Behavioral Ecology,Faculty of Science,https://apps.ualberta.ca/catalogue/course/zool/371
ZOOL 402 - Current Topics in Developmental Biology,Faculty of Science,https://apps.ualberta.ca/catalogue/course/zool/402
ZOOL 402 - Current Topics in Developmental Biology,Faculty of Science,https://apps.ualberta.ca/catalogue/course/zool/402
ZOOL 405 - Biology of Fishes,Faculty of Science,https://apps.ualberta.ca/catalogue/course/zool/405
ZOOL 406 - Biology of Amphibians and Reptiles,Faculty of Science,https://apps.ualberta.ca/catalogue/course/zool/406
ZOOL 407 - Biology of Birds,Faculty of Science,https://apps.ualberta.ca/catalogue/course/zool/407
ZOOL 408 - Biology of Mammals,Faculty of Science,https://apps.ualberta.ca/catalogue/course/zool/408
ZOOL 408 - Biology of Mammals,Faculty of Science,https://apps.ualberta.ca/catalogue/course/zool/408
ZOOL 441 - Current Topics on Homeostasis,Faculty of Science,https://apps.ualberta.ca/catalogue/course/zool/441
ZOOL 442 - Current Topics in Intercellular Communication,Faculty of Science,https://apps.ualberta.ca/catalogue/course/zool/442
